title ,query,response
IR_deposits,"For deposits under Rs. 3 crore, what interest rate is offered for a period of more than 5 years up to 10 years?",The interest rate for deposits under Rs. 3 crore for a period of more than 5 years up to 10 years is 6.5% per annum.
IR_deposits,What is the interest rate for a deposit under Rs. 3 crore for 999 days?,The interest rate for a deposit under Rs. 3 crore for exactly 999 days is 6.4% per annum.
IR_deposits,What is the savings bank interest rate for a credit balance of up to Rs. 50 lakh?,The savings bank interest rate for a credit balance of up to Rs. 50 lakh is 2.75% per annum.
IR_deposits,"If my savings bank credit balance is between Rs. 50 lakh and Rs. 100 crore, what interest rate will I receive?","For a savings bank credit balance between Rs. 50 lakh and Rs. 100 crore, the interest rate is 2.90% per annum."
IR_deposits,What is the interest rate for a savings bank credit balance of more than Rs. 100 crore up to Rs. 500 crore?,The interest rate for a savings bank credit balance of more than Rs. 100 crore up to Rs. 500 crore is 3.10% per annum.
IR_deposits,"For a savings bank credit balance of over Rs. 500 crore but up to Rs. 1000 crore, what is the applicable interest rate?",The interest rate for a savings bank credit balance of over Rs. 500 crore but up to Rs. 1000 crore is 3.40% per annum.
IR_deposits,What interest rate is offered for savings bank deposits with credit balances exceeding Rs. 1000 crore but up to Rs. 1500 crore?,"For savings bank deposits with credit balances exceeding Rs. 1000 crore but up to Rs. 1500 crore, the interest rate is 4.10% per annum."
IR_deposits,"If my savings bank account has a credit balance between Rs. 1500 crore and Rs. 2000 crore, what interest rate will apply?",The interest rate for a savings bank account with a credit balance between Rs. 1500 crore and Rs. 2000 crore is 4.15% per annum.
IR_deposits,What is the savings bank interest rate for credit balances above Rs. 2000 crore?,The savings bank interest rate for credit balances above Rs. 2000 crore is 4.20% per annum.
IR_deposits,How does the interest rate change for savings bank deposits as the credit balance increases beyond Rs. 50 lakh up to Rs. 2000 crore?,"As the credit balance in a savings bank deposit increases, the interest rate gradually rises, starting at 2.90% for balances above Rs. 50 lakh up to Rs. 100 crore, reaching up to 4.15% for balances up to Rs. 2000 crore."
IR_deposits,Is there a difference in interest rate for savings balances between Rs. 100 crore and Rs. 500 crore compared to balances above Rs. 500 crore up to Rs. 1000 crore?,"Yes, there is a difference. For savings balances between Rs. 100 crore and Rs. 500 crore, the interest rate is 3.10%, while for balances above Rs. 500 crore up to Rs. 1000 crore, the rate is 3.40% per annum."
IR_deposits,What is the minimum interest rate offered on savings bank credit balances?,The minimum interest rate offered on savings bank credit balances is 2.75% per annum for balances up to Rs. 50 lakh.
IR_deposits,What is the maximum interest rate offered for savings bank balances in the provided table?,"The maximum interest rate offered for savings bank balances, according to the table, is 4.20% per annum for balances above Rs. 2000 crore."
